번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
148,대전광역시,중구,대전광역시 중구청,6-2-22-1,1990-08-01,,노목,버드나무과,Salix chaenomeloides Kimura,왕버들,1,180,15,6,20,시·군나무,대,50,공공,,대전광역시 중구 문화동 1-40,36.3219422,127.4117135,2024-06-30
149,대전광역시,중구,대전광역시 중구청,6-2-25-1,1990-08-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,200,10,3.1,19,시·군나무,대,50,개인,대전광역시 중구 정생로32번길 15(정생동),대전광역시 중구 정생동 308-1,36.25446,127.397805,2024-06-30
150,대전광역시,중구,대전광역시 중구청,6-2-25-2,1990-08-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,230,16,4.7,18,시·군나무,도로,50,공공,,대전광역시 중구 정생동 682,36.247164,127.405667,2024-06-30
151,대전광역시,중구,대전광역시 중구청,6-2-25-3,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,7.5,5,11,시·군나무,임야,50,공공,,대전광역시 중구 목달동 83,36.2680223,127.4085328,2024-06-30
152,대전광역시,중구,대전광역시 중구청,6-2-24-1-1,1990-08-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,160,17,3.7,17,마을나무,대,50,공공,대전광역시 중구 보문산공원로 59(사정동),대전광역시 중구 사정동 28-1,36.29453022,127.4040516,2024-06-30
153,대전광역시,중구,대전광역시 중구청,6-2-25-2-1,1905-06-04,,노목,은행나무과,Ginkgo biloba,은행나무,2,210,26,3.4,14,마을나무,대,50,개인,대전광역시 중구 운남로 65(무수동),대전광역시 중구 무수동 299-4,36.277656,127.405414,2024-06-30
154,대전광역시,중구,대전광역시 중구청,6-2-25-2-1,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,23,2.7,22,마을나무,대,50,개인,대전광역시 중구 운남로 65(무수동),대전광역시 중구 무수동 299-4,36.277656,127.405414,2024-06-30
155,대전광역시,중구,대전광역시 중구청,6-2-25-2-2,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,2,150,23,2.3,20,마을나무,전,50,개인,,대전광역시 중구 무수동 59,36.274466,127.410461,2024-06-30
156,대전광역시,중구,대전광역시 중구청,6-2-25-3-1,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,2,160,16,4,16,마을나무,임야,50,단체,,대전광역시 중구 침산동 204,36.2720426,127.3940708,2024-06-30
157,대전광역시,중구,대전광역시 중구청,6-2-25-5-1,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,2,230,16,3.8,18,마을나무,전,50,개인,,대전광역시 중구 정생동 298-5,36.2549798,127.397501,2024-06-30
158,대전광역시,중구,대전광역시 중구청,6-2-25-5-2,1990-08-01,,노목,은행나무과,Ginkgo biloba,은행나무,1,100,19,2.1,8,마을나무,대,50,개인,대전광역시 중구 정생로22번길 49-13,대전광역시 중구 정생동 304-1,36.25443,127.397923,2024-06-30
159,대전광역시,중구,대전광역시 중구청,6-2-25-5-2,1990-08-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,130,20,2.6,18,마을나무,대,50,개인,대전광역시 중구 정생로22번길 49-13,대전광역시 중구 정생동 304-1,36.25443,127.397923,2024-06-30
160,대전광역시,중구,대전광역시 중구청,6-2-25-6-1,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,230,18,3.9,18,마을나무,임야,50,단체,,대전광역시 중구 어남동 산6,36.214174,127.413715,2024-06-30
161,대전광역시,중구,대전광역시 중구청,2001-1,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,400,10,5.6,16,마을나무,임야,50,단체,,대전광역시 중구 정생동 산33,36.246705,127.392742,2024-06-30
162,대전광역시,중구,대전광역시 중구청,2001-2,1982-11-01,,노목,느릅나무과,Zelkova serrata,느티나무,1,200,15,3,17,마을나무,대,50,단체,대전광역시 중구 봉소루로 29(석교동),대전광역시 중구 석교동 61-2,36.309143,127.440876,2024-06-30
163,대전광역시,중구,대전광역시 중구청,2005-1,2005-09-15,,노목,버드나무과,Salix chaenomeloides Kimura,왕버들,1,100,12,2.5,20,마을나무,하천,50,공공,,대전광역시 중구 안영동 617-1,36.290489,127.37485,2024-06-30
