번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
410,경기도,광명시,광명시청,광명-2,1982-10-15,,노목,콩과,Sophora japonica L.,회화나무,1,339,18,4.3,,시·군나무,대,208,공공,경기도 광명시 광명동 575-17,경기도 광명시 광명동 575-17,37.462756,126.851713,2023-05-01
411,경기도,광명시,광명시청,광명-1,1982-10-15,,노목,은행나무과,Ginkgo biloba L.,은행나무,1,539,25,5.1,,시·군나무,임야,444,공공,경기도 광명시 광명로37번길 30(광명동),경기도 광명시 광명동 581-11,37.462061,126.853519,2023-05-01
412,경기도,안산시,경기도 안산시,경기-안산-1,1982-10-08,,노목,은행나무,Ginkgo biloba L.,은행,1,658,15,6.09,,시·군나무,대,,공공,,경기도 안산시 상록구  수암동 282-2 번지,37.365128,126.881274,2022-12-01
413,경기도,안산시,경기도 안산시,경기-안산-2,1982-10-08,,노목,회화나무,Sophora japonica L.,회화,1,558,18,5.4,,시·군나무,대,,개인,,경기도 안산시 상록구  수암동 479-1 번지,37.364168,126.880713,2022-12-01
414,경기도,안산시,경기도 안산시,경기-안산-3,1982-10-08,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,508,21,4.02,,시·군나무,대,,공공,,경기도 안산시 상록구  수암동 256-5 번지,37.364692,126.880897,2022-12-01
415,경기도,안산시,경기도 안산시,경기-안산-4,1982-10-08,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,508,20,4.08,,시·군나무,대,,공공,,경기도 안산시 상록구  수암동 472 번지,37.363176,126.878718,2022-12-01
416,경기도,안산시,경기도 안산시,경기-안산-5,1982-10-15,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,408,18,5,,시·군나무,철도용지,,공공,,경기도 안산시 상록구  이동 353-9 번지,37.314397,126.84729,2022-12-01
417,경기도,안산시,경기도 안산시,경기-안산-6,1982-10-15,,노목,회화나무,Sophora japonica L.,회화,1,458,21,2.04,,시·군나무,잡종지,,공공,,경기도 안산시 상록구  본오동 1021 번지,37.283205,126.85973,2022-12-01
418,경기도,안산시,경기도 안산시,경기-안산-7,1982-10-15,,노목,은행나무,Ginkgo biloba L.,은행,2,458,14,3.8,,시·군나무,임야,,공공,,경기도 안산시 단원구  성곡동 639 번지,37.318735,126.76113,2022-12-01
419,경기도,안산시,경기도 안산시,경기-안산-8,2015-08-30,,노목,기타,Thuja orientalis L.,측백,1,356,18,2.67,,시·군나무,임야,,개인,,경기도 안산시 단원구  선부동 산112-2 번지,37.344331,126.80284,2022-12-01
420,경기도,안산시,경기도 안산시,경기-안산-9,1982-10-15,,노목,은행나무,Ginkgo biloba L.,은행,1,308,18,3.36,,시·군나무,도로,,공공,,경기도 안산시 단원구  선부동 1158-14 번지,37.339577,126.811289,2022-12-01
421,경기도,안산시,경기도 안산시,경기-안산-11,1982-10-01,,노목,향나무,Juniperus chinensis L.,향,1,508,27,3.08,,시·군나무,대,,개인,,경기도 안산시 상록구  팔곡일동 367-2 번지,37.3042,126.892926,2022-12-01
422,경기도,안산시,경기도 안산시,경기-안산-12,1982-10-08,,노목,은행나무,Ginkgo biloba L.,은행,1,458,18,3.33,,시·군나무,전,,개인,,경기도 안산시 상록구  장상동 273-1 번지,37.35064,126.873724,2022-12-01
423,경기도,안산시,경기도 안산시,경기-안산-13,1982-10-08,,노목,회화나무,Sophora japonica L.,회화,1,458,18,3.67,,시·군나무,대,,개인,,경기도 안산시 상록구  장하동 61-3 번지,37.360067,126.866392,2022-12-01
424,경기도,안산시,경기도 안산시,경기-안산-14,1982-10-08,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,2,508,12,3.23,,시·군나무,임야,,개인,,경기도 안산시 단원구  화정동 산53 번지,37.358254,126.835547,2022-12-01
425,경기도,안산시,경기도 안산시,경기-안산-15,1982-10-08,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,528,18,4.11,,시·군나무,전,,개인,,경기도 안산시 단원구  화정동 557 번지,37.35833,126.822316,2022-12-01
426,경기도,안산시,경기도 안산시,경기-안산-16,1982-10-15,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,258,18,3.61,,시·군나무,대,,개인,,경기도 안산시 상록구  성포동 588 번지,37.320165,126.843749,2022-12-01
427,경기도,안산시,경기도 안산시,경기-안산-18,1982-10-15,,노목,기타,Chaenomeles sinensis (Thouin) Koehne,모과,1,288,18,3.3,,시·군나무,대,,공공,,경기도 안산시 상록구  부곡동 261-15 번지,37.339405,126.872921,2022-12-01
428,경기도,안산시,경기도 안산시,경기-안산-19,1982-10-15,,노목,은행나무,Ginkgo biloba L.,은행,1,198,8,3.14,,시·군나무,대,,개인,,경기도 안산시 상록구  부곡동 261-9 번지,37.339569,126.872207,2022-12-01
429,경기도,안산시,경기도 안산시,경기-안산-20,1982-10-15,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티,1,188,25,2.92,,시·군나무,임야,,개인,,경기도 안산시 상록구  일동 산24-54 번지,37.311859,126.877686,2022-12-01
430,경기도,안산시,경기도 안산시,경기-안산-21,2003-01-03,,노목,향나무,Juniperus chinensis L.,향,1,367,25,2.14,,시·군나무,임야,,개인,,경기도 안산시 단원구  화정동 산53 번지,37.358254,126.835547,2022-12-01
431,경기도,안산시,경기도 안산시,경기-안산-22,2003-06-16,,노목,은행나무,Ginkgo biloba L.,은행,1,417,10,8.3,,시·군나무,임야,,개인,,경기도 안산시 단원구  풍도동 산82 번지,37.111398,126.388267,2022-12-01
432,경기도,안산시,경기도 안산시,경기-안산-23,2021-11-01,,노목,은행나무,Ginkgo biloba L.,은행,1,417,12,6.3,,시·군나무,임야,,개인,,경기도 안산시 단원구  풍도동 산88 번지,37.110107,126.38942,2022-12-01
433,경기도,안산시,경기도 안산시,경기-안산-24,2010-03-04,,노목,소나무,Pinus densiflora Siebold & Zucc.,해송,3,490,18,2.65,,시·군나무,임야,,공공,,경기도 안산시 상록구  성포동 산37 번지,37.321936,126.850729,2022-12-01
434,경기도,안산시,경기도 안산시,경기-안산-25,2011-04-19,,노목,회화나무,Sophora japonica L.,회화,1,359,19,3.18,,시·군나무,임야,,개인,,경기도 안산시 단원구  대부남동 799-1 번지,37.211096,126.550663,2022-12-01
435,경기도,평택시,경기도 평택시,평택-40,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,300,13,3,,시·군나무,대,,,경기도 평택시 덕우3길 4,경기도 평택시 안중읍 덕우리 399-4,37.01428,126.91696,2024-01-18
436,경기도,평택시,경기도 평택시,평택-39,1986-08-12,,노목+거목,,Juniperus chinensis,향나무,1,390,10,1.9,,시·군나무,임야,,,경기도 평택시 안중읍 용성길 98-6,경기도 평택시 안중읍 용성리 산7-7,37.00853,126.95346,2024-01-18
437,경기도,평택시,경기도 평택시,평택-37,1982-10-15,,노목+거목,,Ginkgo biloba,은행나무,1,890,12,9.2,,시·군나무,임야,,,경기도 평택시 안중읍 학현길 35-4,경기도 평택시 안중읍 학현리 264,36.99384,126.91167,2024-01-18
438,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,10,2,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.03278,127.01016,2024-01-18
