번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
61,서울특별시,동작구,서울특별시 동작구청,서20-5,1985-10-02,,노목,느릅나무과,Zelkova serrata,느티나무,1,316,15,4.5,22,시·군나무,대,,공공,서울특별시 동작구 현충로210,서울특별시 동작구 동작동 305(현충원 내),37.498707,126.964719,2020-03-31
62,서울특별시,구로구,서울특별시 구로구청,서17-2,2004-12-27,,노목,구과,Thuja orientalis,측백나무,1,500,15,2.5,,도나무,대,228,공공,서울특별시 구로구 구로동로7나길 11 (가리봉동),서울특별시 구로구 가리봉동 13-81,37.486259,126.8832903,2024-07-17
63,서울특별시,구로구,서울특별시 구로구청,서17-1,1981-10-27,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,13.5,3.8,,시·군나무,대,229192.1,공공,,서울특별시 구로구 천왕동 274-2,37.47929139,126.8384339,2024-07-17
64,서울특별시,서대문구,서울특별시 서대문구,서13-1,1972-10-12,,노목+거목,느릅나무과,Zelkova serrata makino,느티나무,1,400,15,347,,시·군나무,임야,,단체,서울특별시 서대문구 봉원사길 111 (봉원동),서울특별시 서대문구 봉원동 23,37.5718611,126.9478368,2023-12-31
65,서울특별시,서대문구,서울특별시 서대문구청,서13-2,1972-10-12,,노목+거목,느릅나무과,Zelkova serrata makino,느티나무,1,430,15,486,,시·군나무,임야,,단체,서울특별시 서대문구 봉원사길 111 (봉원동),서울특별시 서대문구 봉원동 23,37.5718476,126.9479832,2023-12-31
66,서울특별시,서대문구,서울특별시 서대문구청,서13-3,1972-10-12,,노목+거목,느릅나무과,Zelkova serrata makino,느티나무,1,300,21,475,,시·군나무,임야,,단체,서울특별시 서대문구 봉원사길 111 (봉원동),서울특별시 서대문구 봉원동 23,37.571617,126.947871,2023-12-31
67,서울특별시,서대문구,서울특별시 서대문구청,서13-7,2000-12-20,,노목+거목,콩과,Sophora japonica L.,회화나무,1,180,16,300,,마을나무,임야,,단체,서울특별시 서대문구 봉원사길 111 (봉원동),서울특별시 서대문구 봉원동 23,37.5716598,126.9481586,2023-12-31
68,서울특별시,서대문구,서울특별시 서대문구청,서13-8,2010-12-02,,노목+거목,위성류과,Tamarix chinensis,위성류,1,60,10,260,,마을나무,임야,,,서울특별시 서대문구 통일로 279-58 (현저동),서울특별시 서대문구 현저동 1-368,37.576358,126.954372,2023-12-31
69,서울특별시,은평구,서울특별시 은평구청,서12-1,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,217,16,3.1,16.5,면나무,구거,,공공,서울특별시 은평구 연서로48길 52,서울특별시 은평구 진관동 125-25,37.639415,126.940096,2021-09-01
70,서울특별시,은평구,서울특별시 은평구청,서12-2,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,217,13,3.1,15.8,면나무,구거,,공공,서울특별시 은평구 연서로48길 52,서울특별시 은평구 진관동 125-25,37.639415,126.940096,2021-09-01
71,서울특별시,은평구,서울특별시 은평구청,서12-3,1981-10-27,,노목+거목,은행나무과,Gingko biloba,은행나무,1,117,26,3,16.6,마을나무,종교용지,,단체,서울특별시 은평구 진관길 73,서울특별시 은평구 진관동 354,37.638157,126.9466,2021-09-01
72,서울특별시,은평구,서울특별시 은평구청,서12-5,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,217,19,2.7,18.5,면나무,하천,,공공,서울특별시 은평구 진관길 73,서울특별시 은평구 진관동 354-5,37.637652,126.946456,2021-09-01
73,서울특별시,은평구,서울특별시 은평구청,서12-6,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,167,12,3.5,14,마을나무,하천,,공공,서울특별시 은평구 연서로 257,서울특별시 은평구 불광동 309-5,37.62007,126.923295,2021-09-01
74,서울특별시,은평구,서울특별시 은평구청,서12-7,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,167,12,2.1,10.4,마을나무,하천,,공공,서울특별시 은평구 연서로 257,서울특별시 은평구 불광동 309-5,37.62007,126.923295,2021-09-01
75,서울특별시,은평구,서울특별시 은평구청,서12-8,1981-10-27,,노목+거목,소태나무과,Ailanthus altissima,가중나무,1,117,18,3.6,21.9,마을나무,철도용지,,공공,서울특별시 은평구 수색로 261,서울특별시 은평구 수색동 380-1,37.582148,126.894506,2021-09-01
76,서울특별시,은평구,서울특별시 은평구청,서12-9,1981-10-27,,노목+거목,소태나무과,Ailanthus altissima,가중나무,1,117,16,2.5,18.4,마을나무,철도용지,,공공,서울특별시 은평구 수색로 261,서울특별시 은평구 수색동 380-1,37.582148,126.894506,2021-09-01
77,서울특별시,은평구,서울특별시 은평구청,서12-10,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,167,19,4.7,19.4,마을나무,대,,개인,서울특별시 은평구 의상봉길 65,서울특별시 은평구 진관동 310-5,37.651313,126.9446,2021-09-01
78,서울특별시,은평구,서울특별시 은평구청,서12-11,1981-10-27,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,167,18,4.2,15.8,마을나무,전,,공공,서울특별시 은평구 연서로54길 20-1,서울특별시 은평구 진관동 132-27,37.642544,126.941755,2021-09-01
