번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
204,강원특별자치도,인제군,인제군,인제9,1982-11-13,,노목,밤나무,castanea crenata,밤나무,1,218,19,370,,마을나무,답,,,,강원특별자치도 인제군 인제읍 원대리 276,38.0025205,128.1410343,2023-07-14
205,강원특별자치도,인제군,인제군,인제8,1982-11-13,,노목,잣나무,pinus koraiensis,잣나무,1,238,24,360,,마을나무,전,,,,강원특별자치도 인제군 기린면 서리 649-3,37.57381283,128.1745021,2023-07-14
206,강원특별자치도,인제군,인제군,인제6,1982-11-13,,노목,소나무,Pinus densiflora,소나무,1,338,15,340,,마을나무,임야,,,,강원특별자치도 인제군 서화면 천도리 76-1,38.13747091,128.1241316,2023-07-14
207,강원특별자치도,인제군,인제군,인제5,1982-11-13,,노목,소나무,Pinus densiflora,소나무,1,338,20,330,,마을나무,전,,,,강원특별자치도 인제군 북면 한계리 418-1,38.8869559,128.1732541,2023-07-14
208,강원특별자치도,인제군,인제군,인제3,1982-11-13,,노목,소나무,Pinus densiflora,소나무,1,538,13,360,,시·군나무,임야,,,,강원특별자치도 인제군 남면 갑둔1리 430,38.9173634,128.7328777,2023-07-14
209,강원특별자치도,인제군,인제군,인제2,1982-11-13,,노목,은행나무,Ginkgo biloba,은행나무,1,538,20,500,,마을나무,답,,,,강원특별자치도 인제군 상남면 하남리 620,37.53411206,128.1642379,2022-07-14
210,강원특별자치도,인제군,인제군,인제1,1982-11-13,,노목,느티나무,Zelkova serrata (Thunb.) Makino,느티나무,1,538,22,700,,마을나무,대,,,,강원특별자치도 인제군 인제읍 합강리 287-1,38.4267107,128.1054699,2022-07-14
211,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-42,2017-05-18,,노목,느릅나무과,Ulmus pumila,비술나무,4,120,23,120,,마을나무,답,,공공,,"강원특별자치도 횡성군 공근면 부창리 434-21, 23",37.583746,127.995809,2021-10-25
212,강원특별자치도,인제군,인제군,인제4,1982-11-13,,노목,소나무,Pinus densiflora,소나무,1,338,18,280,,시·군나무,임야,,,,강원특별자치도 인제군 북면 한계리147,38.8263697,128.1441455,2023-07-14
213,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-41,2017-02-17,,노목,소나무과,Pinus densiflora,소나무,1,200,20,250,,면나무,하천,,공공,강원특별자치도 횡성군 청일면 봉덕로 316-3,강원특별자치도 횡성군 청일면 갑천리 364-4,37.569877,128.181457,2021-10-25
214,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-40,2016-12-26,,노목,느릅나무과,Zelkova serrata,느릅나무,1,300,11,280,,시·군나무,구거,,공공,,강원특별자치도 횡성군 서원면 금대리 427-2,37.504392,127.906334,2021-10-25
215,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-39,2016-12-26,,노목,소나무과,Pinus densiflora,소나무,1,200,15,300,,면나무,잡종지,,공공,강원특별자치도 횡성군 횡성읍 앞들서2로 54,강원특별자치도 횡성군 횡성읍 읍하리 251-1,37.4880766,127.9773843,2021-10-25
216,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-38,2005-11-11,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,16,300,,면나무,임야,,단체,강원특별자치도 횡성군 횡성읍 남산3길 20,강원특별자치도 횡성군 횡성읍 남산리 산 12,37.47734558,128.0001387,2021-10-25
217,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-37,2005-11-11,,노목,물푸레나무과,Fraxinus rhynchophylla,물푸레나무,2,200,19,200,,면나무,임야,,개인,,강원특별자치도 횡성군 안흥면 성산리 691-3,37.456791,128.179672,2021-10-25
218,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-36,2005-11-11,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,23,510,,시·군나무,학교용지,,단체,강원특별자치도 횡성군 횡성읍 남산로 210,강원특별자치도 횡성군 횡성읍 남산리 66,37.47348814,128.0022338,2021-10-25
219,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-35,2004-12-18,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,25,340,,면나무,전,,개인,강원특별자치도 횡성군 우천면 한우로 양적1길 10-14,강원특별자치도 횡성군 우천면 양적리 153,37.4698169,128.0571193,2021-10-25
220,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-34,2004-12-18,,노목,참나무과,Quercus mongolica,신갈나무,1,200,20,350,,면나무,임야,,단체,,강원특별자치도 횡성군 우천면 정금리 216,37.523302,128.109409,2021-10-25
221,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-33,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,20,380,,시·군나무,대,,단체,강원특별자치도 횡성군 횡성읍 향교로 12,강원특별자치도 횡성군 횡성읍 읍상리 128,37.486639,127.9935308,2021-10-25
222,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-32,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,22,500,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2021-10-25
223,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-31,2003-02-08,,노목,단풍나무과,Acer triflorum,복자기나무,1,300,14,190,,시·군나무,대,,개인,강원특별자치도 횡성군 안흥면 노동로 227번길 8,강원특별자치도 횡성군 안흥면 소사리 111,37.46192108,128.1791079,2021-10-25
224,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-30,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,600,22,500,,도나무,종교용지,,단체,강원특별자치도 횡성군 청일면 청일로 909-88,강원특별자치도 횡성군 청일면 신대리 137,37.59748669,128.2260701,2021-10-25
225,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-29,1982-11-13,,노목,소나무과,Pinus densiflora,소나무,1,500,25,360,,도나무,도로,,개인,,강원특별자치도 횡성군 서원면 옥계리 산 52,37.449828,127.857085,2021-10-25
226,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-28,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,20,260,,시·군나무,도로,,공공,,강원특별자치도 횡성군 서원면 석화리 961,37.473977,127.838348,2021-10-25
227,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-27,1982-11-13,,노목,소나무과,Pinus densiflora,소나무,1,250,25,350,,면나무,도로,,공공,강원특별자치도 횡성군 둔내면 덕송로 216,강원특별자치도 횡성군 둔내면 현천리 1572-1,37.4784382,128.1582608,2021-10-25
228,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-25,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,110,16,380,,마을나무,임야,,공공,,강원특별자치도 횡성군 갑천면 추동리 360,37.567462,128.037289,2021-10-25
229,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-24,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,12,260,,마을나무,구거,,공공,,강원특별자치도 횡성군 우천면 산전리 268-3,37.489619,128.078954,2021-10-25
230,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-23,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,28,340,,마을나무,도로,,공공,,강원특별자치도 횡성군 횡성읍 정암리 1050,37.472188,128.025116,2021-10-25
231,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-22,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,22,320,,마을나무,답,,개인,,강원특별자치도 횡성군 횡성읍 생운리 264-3,37.481734,128.014386,2021-10-25
232,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-21,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,100,22,310,,마을나무,도로,,공공,,강원특별자치도 횡성군 횡성읍 갈풍리 산 10-6,37.489103,127.966811,2021-10-25
233,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-20,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,26,550,,마을나무,종교용지,,단체,강원특별자치도 횡성군 횡성읍 앞들서1로 54-7,강원특별자치도 횡성군 횡성읍 교항리 63-2,37.485023,127.980377,2021-10-25
234,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-19,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,16,320,,마을나무,전,,개인,강원특별자치도 횡성군 횡성읍 섬강로 338,강원특별자치도 횡성군 횡성읍 내지리 101-3,37.5126042,128.0028144,2021-10-25
235,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-18,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,170,20,260,,마을나무,대,,단체,강원특별자치도 횡성군 횡성읍 향교로 12,강원특별자치도 횡성군 횡성읍 읍상리 128,37.486639,127.9935308,2021-10-25
236,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-16,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,23,340,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2021-10-25
237,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-3,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,20,420,,시·군나무,전,,개인,강원특별자치도 횡성군 우천면 수남로108번길 6,강원특별자치도 횡성군 우천면 문암리 243-1,37.46550984,128.0451862,2020-10-13
238,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-4,1982-11-13,,노목,느릅나무과,Ulmus davidiana var. japonica,느릅나무,1,410,23,540,,시·군나무,답,,개인,,강원특별자치도 횡성군 둔내면 두원리 766-7,37.501369,128.2352486,2020-10-13
239,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-5,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,350,16,480,,시·군나무,전,,개인,,강원특별자치도 횡성군 갑천면 삼거리 160-1,37.5698087,128.0644055,2020-10-13
240,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-7,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,18,400,,시·군나무,임야,,개인,,강원특별자치도 횡성군 갑천면 전촌리 산24-1,37.566484,128.050942,2020-10-13
241,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-8,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,16,460,,시·군나무,임야,,공공,,강원특별자치도 횡성군 갑천면 전촌리 445,,128.045461,2020-10-13
242,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-9,1982-11-13,,노목,느릅나무과,Ulmus davidiana var. japonica,느릅나무,1,300,20,450,,시·군나무,도로,,공공,,강원특별자치도 횡성군 청일면 유동리 1443,37.576984,128.142231,2020-10-13
243,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-10,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,350,25,700,,시·군나무,구거,,공공,,강원특별자치도 횡성군 공근면 청곡리 371,37.548035,127.971407,2020-10-13
244,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-11,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,390,26,320,,시·군나무,임야,,개인,강원특별자치도 횡성군 공근면 공근남로 169번길 92-7,강원특별자치도 횡성군 공근면 매곡리 11,37.5361902,127.9808077,2020-10-13
245,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-12,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,26,700,,시·군나무,전,,개인,강원특별자치도 횡성군 공근면 공근남로 399번길 115-30,강원특별자치도 횡성군 공근면 덕촌리 178-1,37.53727942,127.9897106,2020-10-13
246,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-13,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,20,400,,면나무,도로,,공공,강원특별자치도 횡성군 횡성읍 태기로 15,강원특별자치도 횡성군 횡성읍 읍하리 472-5,37.49206763,127.9851513,2020-10-13
247,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-14,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,20,440,,면나무,대,,공공,강원특별자치도 횡성군 횡성읍 태기로 15,강원특별자치도 횡성군 횡성읍 읍하리 58-1,37.49206763,127.9851513,2020-10-13
248,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-15,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,220,18,380,,면나무,도로,,공공,강원특별자치도 횡성군 횡성읍 한우로 495,강원특별자치도 횡성군 횡성읍 마산리 814,37.49052005,128.0062393,2020-10-13
249,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-16,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,23,340,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2020-10-13
250,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-18,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,170,20,260,,마을나무,대,,단체,강원특별자치도 횡성군 횡성읍 향교로 12,강원특별자치도 횡성군 횡성읍 읍상리 128,37.486639,127.9935308,2020-10-13
251,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-19,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,16,320,,마을나무,전,,개인,강원특별자치도 횡성군 횡성읍 섬강로 338,강원특별자치도 횡성군 횡성읍 내지리 101-3,37.5126042,128.0028144,2020-10-13
252,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-20,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,26,550,,마을나무,종교용지,,단체,강원특별자치도 횡성군 횡성읍 앞들서1로 54-7,강원특별자치도 횡성군 횡성읍 교항리 63-2,37.485023,127.980377,2020-10-13
253,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-21,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,100,22,310,,마을나무,도로,,공공,,강원특별자치도 횡성군 횡성읍 갈풍리 산 10-6,37.489103,127.966811,2020-10-13
254,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-26,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,120,16,320,,마을나무,전,,개인,,강원특별자치도 횡성군 서원면 압곡리 58-1,37.489893,127.892196,2021-10-25
255,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-22,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,22,320,,마을나무,답,,개인,,강원특별자치도 횡성군 횡성읍 생운리 264-3,37.481734,128.014386,2020-10-13
256,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-23,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,28,340,,마을나무,도로,,공공,,강원특별자치도 횡성군 횡성읍 정암리 1050,37.472188,128.025116,2020-10-13
257,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-24,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,12,260,,마을나무,구거,,공공,,강원특별자치도 횡성군 우천면 산전리 268-3,37.489619,128.078954,2020-10-13
258,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-25,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,110,16,380,,마을나무,임야,,공공,,강원특별자치도 횡성군 갑천면 추동리 360,37.567462,128.037289,2020-10-13
259,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-26,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,120,16,320,,마을나무,전,,개인,,강원특별자치도 횡성군 서원면 압곡리 58-1,37.489893,127.892196,2020-10-13
