번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
1753,경상북도,청도군,경상북도 청도군청,11-19-8,1983-01-25,,노목,느릅나무,Zelkova serrata (Thunb.) Makino,느티나무,1,480,9,191,13,시·군나무,답,66,개인,,경상북도 청도군 금천면 김전리 1041,35.7367317,128.8664376,2024-07-26
1754,경상북도,청도군,경상북도 청도군청,11-22-9,1998-09-21,,노목,느릅나무,Zelkova serrata (Thunb.) Makino,느티나무,1,400,16,178,24,시·군나무,답,216,공공,,경상북도 청도군 매전면 호화리 648,35.63935728,128.8456352,2024-07-26
1755,경상북도,청도군,경상북도 청도군청,99-18,1999-10-07,,노목,소나무,Pinus densiflora Siebold & Zucc.,소나무,1,300,7,59,14,시·군나무,학교용지,154,공공,경상북도 청도군 청도읍 한재로 397,경상북도 청도군 청도읍 평양리 700-3,35.5918165,128.7294294,2024-07-26
1756,경상북도,청도군,경상북도 청도군청,11-19-2-1,1983-01-25,,노목,느릅나무,Zelkova serrata (Thunb.) Makino,느티나무,1,280,10,47,8,면나무,임야,33,공공,,경상북도 청도군 화양읍 진라리 315-1,35.6732244,128.734059,2024-07-26
1757,경상북도,청도군,경상북도 청도군청,11-22-2-2,1983-01-25,,노목,느릅나무,Celtis sinensis Pers.,팽나무,1,250,21,194,25,면나무,임야,625,공공,,경상북도 청도군 화양읍 범곡리 830,35.6443391,128.7218297,2024-07-26
1758,경상북도,청도군,경상북도 청도군청,11-19-3-1,1983-01-25,,노목,은행나무,Ginkgo biloba L.,은행나무,1,210,22,159,19,면나무,답,60,개인,,경상북도 청도군 각남면 신당리 228,35.63610388,128.6410117,2024-07-26
1759,경상북도,안동시,경상북도 안동시,11-14-2-11-2,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,14,6.5,,면나무,대,,,,경상북도 안동시 와룡면 주하리 637,36.63909903,128.7420832,2024-07-24
1760,경상북도,안동시,경상북도 안동시,2005-04-02,2005-12-29,,노목,콩과,Sophora japonica L.,회화나무,1,700,15,6.2,,도나무,전,,,,경상북도 안동시 와룡면 가야리 46-4,36.63975168,128.8001354,2024-07-24
1761,경상북도,안동시,경상북도 안동시,07-22-09,2007-11-15,2023-12-22,노목,참나무과,Quercus variabilis Blume,굴참나무,1,450,20,2.5,,시·군나무,임야,,,,경상북도 안동시 와룡면 도곡리 산97-1,36.66041868,128.6972062,2024-07-24
1762,경상북도,안동시,경상북도 안동시,2005-04-03,2005-12-29,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,350,21,2.5,,시·군나무,임야,,,,경상북도 안동시 와룡면 주계리 산75-1,36.6262101,128.8058999,2024-07-24
1763,경상북도,안동시,경상북도 안동시,2005-04-03,2005-12-29,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,350,21,2.4,,시·군나무,임야,,,,경상북도 안동시 와룡면 주계리 산75-1,36.59761633,128.7697338,2024-07-24
1764,경상북도,안동시,경상북도 안동시,2005-04-04,2005-12-29,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,200,20,3.1,,면나무,대,,,,경상북도 안동시 와룡면 중가구리 532,36.59179737,128.8165435,2024-07-24
1765,경상북도,안동시,경상북도 안동시,07-22-10,2007-11-15,,노목,콩과,Sophora japonica L.,회화나무,1,350,21,6,,시·군나무,전,,,,경상북도 안동시 와룡면 가야리 36,36.63876019,128.8010542,2024-07-24
1766,경상북도,안동시,경상북도 안동시,11-14-3-3-1,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,10,5,,마을나무,대,,,,경상북도 안동시 북후면 도촌리 364-2,36.67179208,128.7225947,2024-07-24
1767,경상북도,안동시,경상북도 안동시,11-14-3-7-1,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,15,2.5,,마을나무,임야,,,,경상북도 안동시 북후면 연곡리 산122,36.67574939,128.6927849,2024-07-24
1768,경상북도,안동시,경상북도 안동시,2005-04-05,2005-12-29,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,200,20,2.5,,면나무,임야,,,,경상북도 안동시 북후면 장기리 923,36.67574939,128.6927849,2024-07-24
1769,경상북도,안동시,경상북도 안동시,2005-04-05,2005-12-29,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,200,20,3,,면나무,임야,,,,경상북도 안동시 북후면 장기리 923,36.67574939,128.6927849,2024-07-24
1770,경상북도,안동시,경상북도 안동시,2009-04-03,2009-05-14,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,400,10,3.5,,시·군나무,임야,,,,경상북도 안동시 북후면 신전리 202,36.67424319,128.6389618,2024-07-24
1771,경상북도,안동시,경상북도 안동시,2016-03-01,2016-08-11,,노목,느릅나무과,Celtis sinensis,팽나무,1,400,15,5,,시·군나무,전,,,,경상북도 안동시 북후면 도촌리 582-1,36.665222,128.694638,2024-07-24
1772,경상북도,안동시,경상북도 안동시,11-14-4,1982-10-26,,노목,은행나무과,Ginkgo biloba L.,은행나무,1,400,15,0.7,,시·군나무,종교용지,,,,경상북도 안동시 서후면 태장리 901,36.65329786,128.6621898,2024-07-24
1773,경상북도,안동시,경상북도 안동시,11-14-4-3-2,1982-10-26,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,120,70,4,,마을나무,종교용지,,,,경상북도 안동시 서후면 태장리 901,36.65285745,128.6625144,2024-07-24
1774,경상북도,안동시,경상북도 안동시,11-14-4-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,250,10,8,,면나무,임야,,,,경상북도 안동시 서후면 태장리 산108,36.6261397,128.6754594,2024-07-24
1775,경상북도,안동시,경상북도 안동시,11-14-4-3,1982-10-26,,거목,은행나무과,Ginkgo biloba L.,은행나무,1,400,16,3.5,,시·군나무,전,,,,경상북도 안동시 서후면 자품리 806-1,36.64364725,128.6148355,2024-07-24
