번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
317,전북특별자치도,전주시,교동장,39818,1982-09-01,,노목+거목+희귀목,은행나무,은행나무,Ginkgo biloba,1,352,1700,170,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 교동 1가 26-3,35.81377,127.15702,2020-08-31
318,전북특별자치도,전주시,진북2동장,39819,1982-09-01,,노목+거목+희귀목,팽나무,팽나무,Celtis sinensis Persoon,1,502,1800,150,0,마을나무,대,0,공공,,전북특별자치도 전주시 덕진구 진북2동 971-19,35.82825,127.13253,2020-08-31
319,전북특별자치도,전주시,중화산동장,39821,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,342,1200,120,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 중화산동 1가 150-3,35.81424,127.13776,2020-08-31
320,전북특별자치도,전주시,덕진동장,39822,1982-09-01,,노목+거목+희귀목,버드나무,버드나무,Salix koreensis ANDERSS.,1,402,1400,140,0,마을나무,대,0,공공,전북특별자치도 전주시 덕진구 사평1길 9-3(덕진동1가),전북특별자치도 전주시 덕진구 덕진동 1가 1414,35.84140486,127.1201437,2020-08-31
321,전북특별자치도,전주시,평화동장,39824,1982-09-01,,노목+거목+희귀목,버드나무,버드나무,Salix koreensis ANDERSS.,1,382,1600,160,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 평화동 3가 868,35.78503,127.11507,2020-08-31
322,전북특별자치도,전주시,평화동장,39826,1982-09-01,,노목+거목+희귀목,버드나무,버드나무,Salix koreensis ANDERSS.,1,452,1400,170,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 평화동 2가 791-55,35.78763,127.13697,2020-08-31
323,전북특별자치도,전주시,풍남동장,9-1-3-1,1982-09-01,,노목+거목+희귀목,은행나무,은행나무,Ginkgo biloba,1,252,1300,110,0,마을나무,대,0,공공,전북특별자치도 전주시 완산구 태조로 44(풍남동3가),전북특별자치도 전주시 완산구 풍남동 3가 91-5,35.815519,127.1501202,2020-08-31
324,전북특별자치도,전주시,교동장,9-1-7-1,1982-09-01,,노목+거목+희귀목,은행나무,은행나무,Ginkgo biloba,1,252,1000,100,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 교동 1가 26-3,35.81354,127.15118,2020-08-31
325,전북특별자치도,전주시,교동장,9-1-7-2,1982-09-01,,노목+거목+희귀목,은행나무,은행나무,Ginkgo biloba,1,252,1600,100,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 교동 1가 26-3,35.81356,127.15107,2020-08-31
326,전북특별자치도,전주시,동서학동장,9-1-19-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,302,1000,110,0,마을나무,대,0,공공,전북특별자치도 전주시 완산구 팔달로 74(서서학동),전북특별자치도 전주시 완산구 서서학동 189-3,35.80846206,127.1511138,2020-08-31
327,전북특별자치도,전주시,호성동장,9-1-28-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,252,2000,160,0,마을나무,임야,0,공공,,전북특별자치도 전주시 덕진구 호성동 2가 926,35.88333,127.14280,2020-08-31
328,전북특별자치도,전주시,원동장,9-1-33-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,302,1300,93,0,마을나무,잡종지,0,공공,,전북특별자치도 전주시 덕진구 원동 61-2,35.85380,127.04157,2020-08-31
329,전북특별자치도,전주시,삼천동장,9-1-38-1,1982-09-01,,노목+거목+희귀목,버드나무,버드나무,Salix koreensis ANDERSS.,1,302,1600,190,0,마을나무,답,0,공공,,전북특별자치도 전주시 완산구 삼천동 3가 950-42,35.78966,127.08200,2020-08-31
330,전북특별자치도,전주시,전동장,9-1-1-1-1,1982-09-01,,노목+거목+희귀목,회화나무,회화나무,Sophora japonica,1,152,2300,110,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 풍남동 3가 91-5,35.815519,127.1501202,2020-08-31
331,전북특별자치도,전주시,남노송동장,9-1-12-1-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,182,600,115,0,마을나무,도로,0,공공,,전북특별자치도 전주시 완산구 남노송동 536-10,35.81975014,127.1532011,2020-08-31
332,전북특별자치도,전주시,덕진동장,9-1-23-1-1,1982-09-01,,노목+거목+희귀목,버드나무,버드나무,Salix koreensis ANDERSS.,1,202,1000,110,0,마을나무,임야,0,공공,,전북특별자치도 전주시 덕진구 덕진동 1가 1314-1,35.84750,127.12259,2020-08-31
333,전북특별자치도,전주시,삼천동장,9-1-31-1-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,202,1500,286,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 삼천동 3가 950-42,35.78966,127.08198,2020-08-31
334,전북특별자치도,전주시,남고동장,9-1-16-2-1,1982-09-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,202,1500,286,0,마을나무,잡종지,0,공공,,전북특별자치도 전주시 완산구 색장동 881,35.80119,127.19066,2020-08-31
335,전북특별자치도,전주시,평화동장,39841,1999-08-01,,노목+거목+희귀목,버드나무,왕버들,Salix koreensis ANDERSS.,1,302,2000,130,0,마을나무,대,0,공공,,전북특별자치도 전주시 완산구 평화동2가 952,35.78275011,127.1297169,2020-08-31
336,전북특별자치도,전주시,효자동장,39842,2013-03-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,352,1700,165,0,마을나무,공원,0,공공,,전북특별자치도 전주시 완산구 효자동 3가 1407-3,35.83663,127.10405,2020-08-31
337,전북특별자치도,전주시,교동장,39843,2015-11-01,,노목+거목+희귀목,느티나무,느티나무,Zelkova serrata,1,502,1200,121,0,마을나무,임야,0,공공,,전북특별자치도 전주시 완산구 교동 65-67,35.81481,127.15332,2020-08-31
338,전북특별자치도,전주시,전주시청,9-1-30,2015-11-13,,노목+거목,느티나무,Zelkova serrata,느티나무,1,505,12,1.2,,마을나무,임야,,,,전북특별자치도 전주시 완산구 교동 65-67,35.81481,127.15332,2021-09-30
339,전북특별자치도,전주시,전주시청,9-1-29,2013-03-11,,노목+거목,느티나무,Zelkova serrata,느티나무,1,358,17,1.7,,마을나무,공원,,,전주시 완산구 서곡6길 7번지(효자동3가),전북특별자치도 전주시 완산구 효자동 3가 1407-3,35.83663,127.10405,2021-09-30
340,전북특별자치도,전주시,전주시청,9-1-28,1999-08-18,,노목+거목,버드나무,Salix glandulosa SEEM.,왕버들,1,321,20,6.6,,마을나무,대,,,전주시 완산구 구이로 2065(평화동2가),전북특별자치도 전주시 완산구 평화동2가 952,35.78275011,127.1297169,2021-09-30
341,전북특별자치도,장수군,장수군청,2009-09-04,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,2,352,14,1.92,6,마을나무,도로,,단체,장수군 장수읍 송천리 618-1,장수군 장수읍 송천리 618-1,35.631423,127.501962,2021-10-13
342,전북특별자치도,장수군,장수군청,2009-09-06,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,2,322,17,1.6,5,마을나무,임야,,단체,장수군 산서면 건지리 420-1,장수군 산서면 건지리 420-1,35.573423,127.413115,2021-10-13
343,전북특별자치도,장수군,장수군청,2009-09-07,1982-09-20,,노목,은행나무,Ginkgo biloba,은행나무,1,432,20,1.6,5,시·군나무,대,,공공,장수군 산서면 하월리 305,장수군 산서면 하월리 305,35.564645,127.392601,2021-10-13
344,전북특별자치도,장수군,장수군청,2009-09-10,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,322,20,1.6,5,마을나무,답,,단체,장수군 번암면 논곡리 903-5,장수군 번암면 논곡리 903-5,35.510757,127.537263,2021-10-13
345,전북특별자치도,장수군,장수군청,2009-09-12,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,382,16,2.23,7,마을나무,도로,,단체,장수군 번암면 국포리 780,장수군 번암면 국포리 780,35.555742,127.477194,2021-10-13
346,전북특별자치도,장수군,장수군청,2009-09-13,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,322,18,1.6,5,마을나무,하천,,단체,장수군 번암면 국포리 104,장수군 번암면 국포리 104,35.549498,127.495716,2021-10-13
347,전북특별자치도,장수군,장수군청,2009-09-14,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,322,17,2.55,8,마을나무,임야,,단체,장수군 장계면 무농리 641-1,장수군 장계면 무농리 641-1,35.740309,127.575355,2021-10-13
348,전북특별자치도,장수군,장수군청,2009-09-15,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,332,10,1.28,4,마을나무,도로,,단체,장수군 장계면 송천리 338,장수군 장계면 송천리 338,35.737385,127.590906,2021-10-13
