번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
134,제주특별자치도,제주시,제주특별자치도,13-3-4-9-27,1982-10-22,,노목+거목,,,팽나무,1,120,12,400,,마을나무,도로,국(건설부),공공,,제주특별자치도 제주시 한경면 조수리 4146(1902-1 앞),33.3373745,126.221305,2024-07-24
135,제주특별자치도,제주시,제주특별자치도,13-3-4-9-28,1982-10-22,,노목+거목,,,팽나무,1,120,7,500,,마을나무,도로,국(건설부),공공,,제주특별자치도 제주시 한경면 조수리 4146(1902-1 앞),33.3373203,126.221284,2024-07-24
136,제주특별자치도,제주시,제주특별자치도,13-3-4-9-29,1982-10-22,,노목+거목,,,팽나무,1,110,7,200,,마을나무,임야,제주특별자치도,공공,,제주특별자치도 제주시 한경면 조수리 1902-1,33.3371035,126.221221,2024-07-24
137,제주특별자치도,제주시,제주특별자치도,13-3-4-2-30,1982-10-22,,노목+거목,,,팽나무,1,120,12,200,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 한경면 청수리 1636-2(청수리 1640-2 앞),33.3214978,126.244675,2024-07-24
138,제주특별자치도,제주시,제주특별자치도,13-1-8-(1),1982-10-29,,노목+거목,,,푸조나무,1,350,10,380,,마을나무,임야,도련일동향토보존회,공공,,제주특별자치도 제주시 도련1동 1528-2,33.5055192,126.588378,2024-07-24
139,제주특별자치도,제주시,제주특별자치도,13-1,1982-12-22,,노목+거목,,,팽나무,1,500,15,410,,마을나무,대,김원순,단체,제주특별자치도 제주시 정실2길26(오라이동),제주특별자치도 제주시 오라2동 628(정실),33.4690808,126.508073,2024-07-24
140,제주특별자치도,제주시,제주특별자치도,13-1-8-(2),1990-10-29,,노목+거목,,,푸조나무,1,300,10,260,,마을나무,임야,도련일동향토보존회,단체,,제주특별자치도 제주시 도련1동 1528-2,33.5055101,126.588378,2024-07-24
141,제주특별자치도,제주시,제주특별자치도,13-1-8-(3),1990-10-29,,노목+거목,,,팽나무,1,300,10,230,,마을나무,임야,도련일동향토보존회,단체,,제주특별자치도 제주시 도련1동 1528,33.5054832,126.588400,2024-07-24
142,제주특별자치도,제주시,제주특별자치도,13-1-12-39(1),1990-10-29,,노목+거목,,,곰솔,1,200,15,350,,마을나무,하천,국(건설부),공공,,제주특별자치도 제주시 오라1동 3819-2(오라2동 1191 앞),33.4953503,126.511906,2024-07-24
143,제주특별자치도,제주시,제주특별자치도,13-1-11-(1),1990-10-29,,노목+거목,,,팽나무,1,350,16,260,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 연동 321(제주특별자치도 2청사),33.4896684,126.500166,2024-07-24
144,제주특별자치도,제주시,제주특별자치도,13-1-11-(2),1990-10-29,,노목+거목,,,팽나무,1,350,14,290,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 연동 321(제주특별자치도 2청사),33.4895236,126.500027,2024-07-24
145,제주특별자치도,제주시,제주특별자치도,13-1-13-41(1),1990-10-29,,노목+거목,,,곰솔,1,150,13,180,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 연동 321(제주특별자치도 2청사),33.4895333,126.500188,2024-07-24
146,제주특별자치도,제주시,제주특별자치도,13-1-13-41(2),1990-10-29,,노목+거목,,,곰솔,1,150,12,240,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 연동 321(제주특별자치도 2청사),33.4890512,126.392548,2024-07-24
147,제주특별자치도,제주시,제주특별자치도,13-1-13-41(3),1990-10-29,,노목+거목,,,곰솔,1,150,12,260,,마을나무,도로,제주특별자치도,공공,,제주특별자치도 제주시 연동 321(제주특별자치도 2청사),33.4896592,126.500112,2024-07-24
148,제주특별자치도,제주시,제주특별자치도,13-1-13,1990-10-29,,노목+거목,,,팽나무,1,300,14,230,,마을나무,하천,국(건설부),공공,,제주특별자치도 제주시 해안동 2801(해안동 1903 앞),33.4545057,126.455173,2024-07-24
149,제주특별자치도,제주시,제주특별자치도,13-1-14,1990-10-29,,노목+거목,,,팽나무,1,350,15,360,,마을나무,도로,제주특별자치도,단체,,제주특별자치도 제주시 외도1동 651-1(외도1동 537-1 앞),33.4867179,126.426920,2024-07-24
150,제주특별자치도,제주시,제주특별자치도,13-1-15,1990-10-29,,노목+거목,,,팽나무,1,300,14,560,,마을나무,대,도평리(신산)마을회,단체,제주특별자치도 제주시 신산마을길 79-4(도평동),제주특별자치도 제주시 도평동 569,33.4888206,126.451202,2024-07-24
151,제주특별자치도,제주시,제주특별자치도,13-1-15-44,1990-10-29,,노목+거목,,,팽나무,1,250,10,250,,마을나무,대,제주특별자치도,공공,,제주특별자치도 제주시 외도1동 540-19,33.4873875,126.429390,2024-07-24
152,제주특별자치도,제주시,제주특별자치도,13-9,1990-10-29,,노목+거목,,,팽나무,1,700,25,500,,마을나무,도로,영평하동마을회,단체,,제주특별자치도 제주시 영평동 949-1(영평동 949 앞),33.4880875,126.573935,2024-07-24
153,제주특별자치도,제주시,제주특별자치도,13-3-1-14,1991-01-19,,노목+거목,,,팽나무,1,200,13,400,,마을나무,도로,국(건설부),공공,,제주특별자치도 제주시 한림읍 상명리 2361(상명리 1030 앞),33.3579432,126.272304,2024-07-24
154,제주특별자치도,제주시,제주특별자치도,13-3-1-9-33,1991-01-19,,노목+거목,,,팽나무,1,150,10,250,,마을나무,도로,국(건설부),공공,,제주특별자치도 제주시 한림읍 상명리 1059-3(상명리 1059-1 앞),33.3596111,126.270776,2024-07-24
155,제주특별자치도,제주시,제주특별자치도,13-3-2-2-32,1991-01-19,,노목+거목,,,팽나무,1,150,10,350,,마을나무,유지,곽지리마을회,단체,,제주특별자치도 제주시 애월읍 곽지리 2252-2,33.4434494,126.308434,2024-07-24
156,제주특별자치도,제주시,제주특별자치도,13-3-2-13-31,1991-01-19,,노목+거목,,,팽나무,1,120,15,250,,마을나무,잡종지,박차욱,개인,,제주특별자치도 제주시 애월읍 신엄리 1013-1,33.4742172,126.366778,2024-07-24
157,제주특별자치도,제주시,제주특별자치도,13-3-2-17-34,1992-08-18,,노목+거목,,,곰솔,1,150,20,200,,마을나무,하천,국(건설부),공공,,제주특별자치도 제주시 애월읍 수산리 2269(상귀리 1092-8앞 하천),33.4541473,126.401052,2024-07-24
